Report_time,GHID,Reportid,F00,F01,F02,F03,F04,F05,F06
2020111118,tarib,vpd,0.98,0.69,0.52,0.37,0.29,0.26,0.22
2020111118,xshb,dsf,286.37,286.10,285.12,284.37,283.64,283.34,283.18
2020111118,xshb,lwo,0.00,282.18,281.66,281.36,281.54,281.56,280.49
2020111118,xshb,psf,960.63,960.72,960.40,961.07,960.67,960.30,959.80
2020111118,xshb,rh,68.00,77.77,73.70,70.33,67.16,67.45,68.36
2020111118,xshb,slp,1017.99,1018.08,1017.56,1018.09,1017.61,1017.45,1016.93
2020111118,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111118,xshb,tsf,292.33,289.95,289.78,289.72,289.68,289.30,288.92
2020111118,xshb,vpd,0.72,0.43,0.50,0.57,0.62,0.60,0.57
2020111119,shgb,dsf,289.42,288.52,288.53,288.36,288.80,288.70,289.16
2020111119,shgb,lwo,0.00,287.32,287.00,285.83,285.06,285.12,285.17
2020111119,shgb,psf,1018.21,1018.09,1017.64,1018.18,1017.85,1017.38,1016.64
2020111119,shgb,rh,72.58,73.85,77.33,78.02,80.10,79.51,81.88
2020111119,shgb,slp,1018.47,1018.21,1017.81,1018.34,1018.00,1017.56,1016.81
2020111119,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111119,shgb,tsf,294.46,293.26,292.53,292.22,292.25,292.28,292.27
2020111119,shgb,vpd,0.70,0.62,0.52,0.49,0.45,0.46,0.41
2020111119,tarib,dsf,287.06,286.08,286.62,287.30,287.41,287.25,287.19
2020111119,tarib,lwo,0.00,284.95,284.09,283.20,282.53,281.93,281.52
2020111119,tarib,psf,1007.49,1006.05,1005.79,1006.32,1006.12,1005.62,1005.01
2020111119,tarib,rh,62.34,67.68,73.66,80.56,84.17,85.21,86.69
2020111119,tarib,slp,1019.33,1017.78,1017.46,1018.12,1017.90,1017.43,1016.85
2020111119,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111119,tarib,tsf,294.44,292.10,291.34,290.63,290.06,289.71,289.38
2020111119,tarib,vpd,0.96,0.72,0.56,0.39,0.31,0.28,0.25
2020111119,xshb,dsf,284.95,284.71,284.34,283.84,283.29,283.21,283.06
2020111119,xshb,lwo,0.00,282.34,281.80,280.95,280.76,280.51,279.57
2020111119,xshb,psf,960.98,960.78,960.40,960.87,960.50,960.13,959.43
2020111119,xshb,rh,62.85,71.51,71.08,68.74,66.53,67.68,68.26
2020111119,xshb,slp,1018.39,1018.02,1017.60,1017.89,1017.46,1017.23,1016.54
2020111119,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111119,xshb,tsf,292.08,289.82,289.53,289.53,289.46,289.11,288.82
2020111119,xshb,vpd,0.82,0.55,0.55,0.59,0.63,0.59,0.57
2020111120,shgb,dsf,289.27,288.53,288.52,288.45,288.33,288.66,289.32
2020111120,shgb,lwo,0.00,285.81,284.99,283.59,282.96,283.46,283.41
2020111120,shgb,psf,1018.68,1018.82,1018.18,1018.50,1017.83,1016.90,1015.94
2020111120,shgb,rh,73.03,74.34,77.45,78.26,78.00,79.45,82.39
2020111120,shgb,slp,1018.94,1018.93,1018.32,1018.69,1017.99,1017.13,1016.15
2020111120,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111120,shgb,tsf,294.21,293.17,292.50,292.26,292.19,292.24,292.34
2020111120,shgb,vpd,0.68,0.61,0.51,0.49,0.49,0.46,0.40
2020111120,tarib,dsf,286.47,285.73,286.47,286.94,287.20,287.13,287.02
2020111120,tarib,lwo,0.00,282.26,281.62,281.16,280.05,279.92,279.45
2020111120,tarib,psf,1007.97,1006.85,1006.20,1006.75,1005.97,1005.26,1004.37
2020111120,tarib,rh,63.65,68.80,75.49,80.51,84.58,85.99,87.05
2020111120,tarib,slp,1019.86,1018.50,1017.95,1018.59,1017.76,1017.12,1016.20
2020111120,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111120,tarib,tsf,293.48,291.48,290.80,290.27,289.78,289.44,289.14
2020111120,tarib,vpd,0.88,0.67,0.50,0.39,0.30,0.26,0.24
2020111120,xshb,dsf,284.71,284.49,284.62,284.61,284.30,284.14,283.59
2020111120,xshb,lwo,0.00,280.67,279.89,279.13,278.01,278.71,277.82
2020111120,xshb,psf,961.31,961.36,960.82,961.31,960.50,959.77,958.85
2020111120,xshb,rh,62.88,70.28,73.03,74.19,73.08,73.11,70.43
2020111120,xshb,slp,1018.78,1018.65,1018.18,1018.68,1017.70,1017.03,1015.91
2020111120,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111120,xshb,tsf,291.83,289.86,289.40,289.14,289.06,288.88,288.89
2020111120,xshb,vpd,0.81,0.57,0.50,0.47,0.49,0.49,0.54
2020111121,shgb,dsf,289.28,288.56,288.59,288.35,288.56,289.04,289.49
2020111121,shgb,lwo,0.00,285.40,284.68,283.33,282.37,282.73,282.97
2020111121,shgb,psf,1018.42,1018.49,1017.65,1017.85,1017.45,1016.78,1015.88
2020111121,shgb,rh,73.42,74.43,77.74,77.27,79.17,81.26,82.78
2020111121,shgb,slp,1018.68,1018.61,1017.79,1018.03,1017.63,1017.00,1016.06
2020111121,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111121,shgb,tsf,294.13,293.17,292.51,292.36,292.20,292.27,292.44
2020111121,shgb,vpd,0.67,0.61,0.51,0.51,0.46,0.42,0.39
2020111121,tarib,dsf,286.18,285.90,286.43,286.93,287.07,286.94,286.98
2020111121,tarib,lwo,0.00,282.13,281.41,280.56,279.16,279.25,279.20
2020111121,tarib,psf,1007.70,1006.53,1005.67,1006.10,1005.67,1005.11,1004.41
2020111121,tarib,rh,63.61,70.86,76.16,81.45,84.41,84.98,86.91
2020111121,tarib,slp,1019.59,1018.22,1017.43,1017.92,1017.48,1016.99,1016.22
2020111121,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111121,tarib,tsf,293.19,291.19,290.62,290.09,289.67,289.44,289.13
2020111121,tarib,vpd,0.86,0.61,0.48,0.36,0.30,0.28,0.24
2020111121,xshb,dsf,284.54,284.49,284.60,284.55,284.05,283.73,283.79
2020111121,xshb,lwo,0.00,280.53,279.58,278.73,277.11,278.12,277.62
2020111121,xshb,psf,961.00,960.98,960.44,960.74,960.14,959.65,958.89
2020111121,xshb,rh,62.56,70.82,73.26,73.83,71.28,70.20,71.47
2020111121,xshb,slp,1018.45,1018.29,1017.78,1018.01,1017.24,1016.78,1015.97
2020111121,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111121,xshb,tsf,291.72,289.74,289.33,289.16,289.18,289.09,288.88
2020111121,xshb,vpd,0.81,0.56,0.50,0.48,0.53,0.55,0.52
2020111123,shgb,dsf,289.29,288.54,288.55,288.49,289.06,289.25,289.55
2020111123,shgb,lwo,0.00,284.55,283.85,282.31,281.35,281.85,283.01
2020111123,shgb,psf,1017.91,1017.91,1016.68,1016.76,1016.44,1016.46,1015.96
2020111123,shgb,rh,74.52,74.55,78.78,79.42,82.14,82.37,83.56
2020111123,shgb,slp,1018.18,1018.04,1016.89,1016.96,1016.66,1016.65,1016.20
2020111123,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111123,shgb,tsf,293.91,293.12,292.26,292.07,292.12,292.27,292.36
2020111123,shgb,vpd,0.63,0.60,0.48,0.46,0.40,0.39,0.37
2020111123,tarib,dsf,285.61,285.85,286.28,286.90,287.00,286.97,287.01
2020111123,tarib,lwo,0.00,281.90,281.03,279.66,278.56,278.32,278.99
2020111123,tarib,psf,1007.11,1005.97,1004.71,1005.00,1004.87,1004.77,1004.37
2020111123,tarib,rh,63.37,72.77,76.87,83.00,85.41,85.94,86.97
2020111123,tarib,slp,1019.02,1017.71,1016.52,1016.82,1016.71,1016.60,1016.15
2020111123,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111123,tarib,tsf,292.65,290.73,290.31,289.76,289.42,289.29,289.15
2020111123,tarib,vpd,0.84,0.55,0.46,0.33,0.27,0.26,0.24
2020111123,xshb,dsf,284.23,284.41,284.49,284.26,283.75,283.66,283.83
2020111123,xshb,lwo,0.00,280.30,279.14,277.89,276.78,277.15,277.81
2020111123,xshb,psf,960.36,960.42,959.59,959.72,959.28,959.26,958.89
2020111123,xshb,rh,62.01,70.20,72.56,71.86,69.04,68.89,70.49
2020111123,xshb,slp,1017.79,1017.62,1016.88,1016.77,1016.25,1016.19,1015.85
2020111123,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111123,xshb,tsf,291.54,289.80,289.36,289.28,289.37,289.31,289.13
2020111123,xshb,vpd,0.81,0.57,0.51,0.52,0.58,0.58,0.54
2020111200,shgb,dsf,289.47,288.64,288.73,288.77,289.06,289.08,289.58
2020111200,shgb,lwo,0.00,284.32,283.48,282.23,281.49,282.37,283.34
2020111200,shgb,psf,1017.55,1017.54,1016.44,1016.60,1016.51,1016.61,1016.34
2020111200,shgb,rh,75.78,74.87,79.25,80.46,81.66,80.89,82.94
2020111200,shgb,slp,1017.82,1017.68,1016.63,1016.80,1016.69,1016.81,1016.52
2020111200,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111200,shgb,tsf,293.82,293.16,292.36,292.15,292.21,292.39,292.50
2020111200,shgb,vpd,0.60,0.59,0.47,0.43,0.41,0.43,0.39
2020111200,tarib,dsf,285.88,286.06,286.62,287.09,287.20,287.12,287.02
2020111200,tarib,lwo,0.00,281.37,280.64,279.38,278.42,278.77,279.03
2020111200,tarib,psf,1006.72,1005.64,1004.55,1004.88,1004.96,1004.92,1004.75
2020111200,tarib,rh,65.06,73.84,78.87,84.11,86.48,86.64,86.52
2020111200,tarib,slp,1018.62,1017.37,1016.31,1016.72,1016.79,1016.76,1016.49
2020111200,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111200,tarib,tsf,292.52,290.71,290.27,289.75,289.43,289.32,289.24
2020111200,tarib,vpd,0.79,0.53,0.42,0.30,0.25,0.25,0.25
2020111200,xshb,dsf,284.48,284.60,284.68,284.43,283.93,283.66,283.76
2020111200,xshb,lwo,0.00,279.92,279.04,277.96,277.17,277.78,278.33
2020111200,xshb,psf,960.00,960.13,959.45,959.56,959.35,959.44,959.18
2020111200,xshb,rh,63.06,70.94,72.73,71.70,68.78,67.81,69.15
2020111200,xshb,slp,1017.41,1017.34,1016.65,1016.55,1016.19,1016.30,1016.08
2020111200,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111200,xshb,tsf,291.54,289.82,289.53,289.48,289.61,289.55,289.35
2020111200,xshb,vpd,0.79,0.56,0.51,0.53,0.59,0.61,0.57
2020111201,shgb,dsf,289.64,288.79,288.80,288.97,289.16,289.08,289.62
2020111201,shgb,lwo,0.00,284.04,283.11,282.28,282.00,283.13,283.70
2020111201,shgb,psf,1017.16,1017.25,1016.22,1016.54,1016.52,1016.75,1016.54
2020111201,shgb,rh,76.92,75.64,78.91,80.99,81.87,80.66,79.57
2020111201,shgb,slp,1017.44,1017.38,1016.40,1016.74,1016.69,1016.91,1016.71
2020111201,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,68.28
2020111201,shgb,tsf,293.76,293.15,292.50,292.26,292.28,292.43,293.20
2020111201,shgb,vpd,0.57,0.58,0.48,0.43,0.41,0.44,0.48
2020111201,tarib,dsf,286.14,286.19,287.02,287.26,287.41,287.33,287.16
2020111201,tarib,lwo,0.00,280.88,280.41,279.31,278.60,279.44,279.39
2020111201,tarib,psf,1005.87,1005.35,1004.36,1004.82,1004.88,1005.13,1005.03
2020111201,tarib,rh,66.71,74.27,81.05,84.91,87.54,87.60,79.88
2020111201,tarib,slp,1017.76,1017.06,1016.11,1016.65,1016.65,1016.96,1016.78
2020111201,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,71.90
2020111201,tarib,tsf,292.39,290.76,290.25,289.77,289.46,289.36,290.62
2020111201,tarib,vpd,0.75,0.52,0.37,0.29,0.23,0.23,0.41
2020111201,xshb,dsf,284.73,284.85,284.86,284.64,284.23,283.95,283.87
2020111201,xshb,lwo,0.00,279.61,278.89,278.18,277.55,278.58,278.72
2020111201,xshb,psf,959.64,959.90,959.23,959.48,959.42,959.60,959.48
2020111201,xshb,rh,63.49,72.03,73.17,72.37,69.91,69.01,64.81
2020111201,xshb,slp,1017.01,1017.11,1016.38,1016.44,1016.25,1016.47,1016.37
2020111201,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,74.83
2020111201,xshb,tsf,291.69,289.85,289.62,289.56,289.68,289.58,290.47
2020111201,xshb,vpd,0.79,0.54,0.51,0.52,0.57,0.59,0.70
2020111202,shgb,dsf,289.87,288.99,289.28,289.46,289.67,289.87,290.26
2020111202,shgb,lwo,0.00,283.83,282.97,281.56,281.63,282.20,284.22
2020111202,shgb,psf,1016.86,1016.90,1016.32,1016.73,1016.40,1016.53,1016.56
2020111202,shgb,rh,78.68,76.42,81.54,84.00,85.00,82.21,71.59
2020111202,shgb,slp,1017.14,1017.08,1016.54,1016.91,1016.63,1016.68,1016.73
2020111202,shgb,swi,9999.9,0.00,0.00,0.00,0.00,67.99,267.26
2020111202,shgb,tsf,293.64,293.20,292.46,292.18,292.21,292.94,295.55
2020111202,shgb,vpd,0.52,0.56,0.42,0.36,0.33,0.42,0.78
2020111202,tarib,dsf,286.40,286.35,286.84,287.32,287.59,287.49,288.09
2020111202,tarib,lwo,0.00,280.24,279.66,278.51,277.47,278.65,281.98
2020111202,tarib,psf,1005.66,1005.12,1004.54,1005.11,1004.82,1004.94,1004.99
2020111202,tarib,rh,69.36,75.67,80.67,85.26,88.18,80.71,69.07
2020111202,tarib,slp,1017.56,1016.82,1016.31,1016.88,1016.62,1016.76,1016.70
2020111202,tarib,swi,9999.9,0.00,0.00,0.00,0.00,71.44,272.17
2020111202,tarib,tsf,292.04,290.63,290.14,289.77,289.52,290.80,293.87
2020111202,tarib,vpd,0.68,0.49,0.38,0.28,0.22,0.39,0.77
2020111202,xshb,dsf,285.15,285.38,285.29,285.23,284.92,284.31,284.80
2020111202,xshb,lwo,0.00,279.61,278.89,277.99,277.49,278.08,282.05
2020111202,xshb,psf,959.35,959.61,959.28,959.67,959.38,959.40,959.58
2020111202,xshb,rh,66.27,74.29,74.72,74.95,73.54,65.74,52.55
2020111202,xshb,slp,1016.73,1016.91,1016.42,1016.74,1016.35,1016.25,1016.24
2020111202,xshb,swi,9999.9,0.00,0.00,0.00,0.00,74.22,278.26
2020111202,xshb,tsf,291.47,289.92,289.74,289.63,289.60,290.71,294.78
2020111202,xshb,vpd,0.72,0.50,0.48,0.48,0.50,0.70,1.24
2020111203,shgb,dsf,290.02,289.23,289.40,289.60,289.83,290.05,290.32
2020111203,shgb,lwo,0.00,283.86,283.00,281.67,281.54,284.36,287.25
2020111203,shgb,psf,1016.76,1016.87,1016.30,1016.94,1016.57,1016.38,1016.25
2020111203,shgb,rh,79.18,77.31,81.53,84.38,82.08,70.35,62.80
2020111203,shgb,slp,1017.04,1017.03,1016.51,1017.10,1016.80,1016.54,1016.43
2020111203,shgb,swi,9999.9,0.00,0.00,0.00,67.88,267.06,453.64
2020111203,shgb,tsf,293.69,293.26,292.60,292.25,292.93,295.62,297.75
2020111203,shgb,vpd,0.51,0.54,0.42,0.35,0.42,0.82,1.16
2020111203,tarib,dsf,286.61,286.67,287.36,287.73,287.95,288.17,288.15
2020111203,tarib,lwo,0.00,280.01,279.53,278.71,277.88,282.39,285.91
2020111203,tarib,psf,1005.58,1005.06,1004.52,1005.26,1004.97,1004.86,1004.74
2020111203,tarib,rh,70.84,77.45,83.08,86.96,82.61,68.63,57.43
2020111203,tarib,slp,1017.49,1016.75,1016.27,1017.05,1016.78,1016.59,1016.37
2020111203,tarib,swi,9999.9,0.00,0.00,0.00,71.25,271.80,459.20
2020111203,tarib,tsf,291.94,290.60,290.21,289.88,290.91,294.06,296.91
2020111203,tarib,vpd,0.64,0.45,0.33,0.25,0.36,0.78,1.27
2020111203,xshb,dsf,285.34,285.53,285.46,285.39,284.97,285.68,286.99
2020111203,xshb,lwo,0.00,279.83,279.14,278.11,277.57,282.57,286.62
2020111203,xshb,psf,959.39,959.59,959.37,959.80,959.57,959.42,959.55
2020111203,xshb,rh,66.30,74.29,74.71,74.72,67.68,56.68,55.16
2020111203,xshb,slp,1016.73,1016.83,1016.42,1016.83,1016.44,1016.27,1016.08
2020111203,xshb,swi,9999.9,0.00,0.00,0.00,74.05,277.76,466.83
2020111203,xshb,tsf,291.66,290.08,289.91,289.84,290.95,294.50,296.33
2020111203,xshb,vpd,0.73,0.50,0.49,0.49,0.67,1.11,1.29
2020111204,shgb,dsf,290.17,289.47,289.51,289.73,289.82,290.06,290.23
2020111204,shgb,lwo,0.00,283.91,283.20,282.12,283.95,287.41,289.98
2020111204,shgb,psf,1016.75,1016.85,1016.33,1017.13,1016.51,1016.16,1015.97
2020111204,shgb,rh,79.72,78.20,81.35,81.22,69.59,61.60,57.03
2020111204,shgb,slp,1017.03,1017.01,1016.51,1017.27,1016.71,1016.32,1016.15
2020111204,shgb,swi,9999.9,0.00,0.00,67.95,266.95,453.68,600.09
2020111204,shgb,tsf,293.74,293.32,292.74,292.99,295.56,297.79,299.25
2020111204,shgb,vpd,0.50,0.52,0.43,0.44,0.83,1.20,1.47
2020111204,tarib,dsf,286.83,287.10,287.86,288.16,288.34,288.31,288.50
2020111204,tarib,lwo,0.00,279.79,279.55,279.23,282.08,286.63,290.00
2020111204,tarib,psf,1005.52,1005.01,1004.55,1005.47,1004.89,1004.69,1004.29
2020111204,tarib,rh,71.68,79.72,85.39,81.05,68.24,55.81,49.05
2020111204,tarib,slp,1017.42,1016.71,1016.26,1017.28,1016.63,1016.32,1015.80
2020111204,tarib,swi,9999.9,0.00,0.00,71.37,271.44,458.94,605.10
2020111204,tarib,tsf,291.98,290.59,290.30,291.42,294.32,297.55,299.88
2020111204,tarib,vpd,0.62,0.41,0.29,0.40,0.81,1.37,1.81
2020111204,xshb,dsf,285.54,285.73,285.66,285.68,286.03,287.56,288.12
2020111204,xshb,lwo,0.00,280.08,279.49,278.43,282.32,287.52,289.53
2020111204,xshb,psf,959.43,959.55,959.43,960.05,959.62,959.42,959.34
2020111204,xshb,rh,66.24,74.24,74.70,69.86,56.73,58.24,57.48
2020111204,xshb,slp,1016.73,1016.73,1016.45,1017.02,1016.37,1016.09,1015.89
2020111204,xshb,swi,9999.9,0.00,0.00,74.00,277.35,466.46,613.37
2020111204,xshb,tsf,291.88,290.29,290.13,291.19,294.85,296.06,296.86
2020111204,xshb,vpd,0.74,0.51,0.50,0.63,1.14,1.18,1.26
2020111205,shgb,dsf,290.32,289.70,289.76,289.83,289.86,290.07,290.15
2020111205,shgb,lwo,0.00,284.03,283.58,284.57,287.27,289.60,291.43
2020111205,shgb,psf,1016.76,1016.90,1016.34,1017.16,1016.38,1016.07,1015.79
2020111205,shgb,rh,80.37,78.98,79.65,69.98,60.44,56.74,53.38
2020111205,shgb,slp,1017.04,1017.04,1016.47,1017.30,1016.58,1016.21,1015.98
2020111205,shgb,swi,9999.9,0.00,68.01,267.16,453.70,600.07,691.66
2020111205,shgb,tsf,293.76,293.40,293.33,295.47,297.89,299.16,300.27
2020111205,shgb,vpd,0.48,0.51,0.49,0.82,1.25,1.47,1.69
2020111205,tarib,dsf,287.05,287.59,288.40,288.64,288.51,288.47,288.96
2020111205,tarib,lwo,0.00,279.58,279.83,283.57,286.85,290.46,292.32
2020111205,tarib,psf,1005.54,1005.04,1004.60,1005.43,1004.77,1004.35,1003.97
2020111205,tarib,rh,73.18,82.46,80.79,67.86,56.90,49.01,45.08
2020111205,tarib,slp,1017.45,1016.69,1016.26,1017.17,1016.40,1015.84,1015.40
2020111205,tarib,swi,9999.9,0.00,71.36,271.81,458.63,605.06,695.29
2020111205,tarib,tsf,291.88,290.57,291.71,294.74,297.45,299.86,301.78
2020111205,tarib,vpd,0.59,0.35,0.42,0.84,1.32,1.81,2.18
2020111205,xshb,dsf,285.74,285.97,285.95,286.90,287.60,288.23,288.76
2020111205,xshb,lwo,0.00,280.42,279.99,282.74,286.80,289.37,290.29
2020111205,xshb,psf,959.47,959.59,959.45,960.22,959.71,959.51,959.29
2020111205,xshb,rh,65.34,73.83,69.96,61.49,58.34,58.79,57.09
2020111205,xshb,slp,1016.69,1016.59,1016.42,1017.13,1016.37,1016.10,1015.73
2020111205,xshb,swi,9999.9,0.00,73.94,277.30,465.83,612.69,703.58
2020111205,xshb,tsf,292.30,290.62,291.45,294.49,296.08,296.61,297.65
2020111205,xshb,vpd,0.78,0.53,0.64,0.99,1.18,1.20,1.33
2020111206,shgb,dsf,290.55,290.08,289.75,289.85,289.81,290.34,290.39
2020111206,shgb,lwo,0.00,284.75,285.90,287.51,289.12,290.33,290.98
2020111206,shgb,psf,1016.93,1016.90,1016.20,1016.92,1016.09,1015.74,1015.46
2020111206,shgb,rh,79.47,76.92,67.60,59.90,54.82,54.61,53.12
2020111206,shgb,slp,1017.21,1017.03,1016.35,1017.07,1016.30,1015.89,1015.63
2020111206,shgb,swi,9999.9,67.85,267.18,453.77,599.85,691.08,719.40
2020111206,shgb,tsf,294.17,294.22,295.95,298.03,299.46,300.09,300.61
2020111206,shgb,vpd,0.52,0.58,0.91,1.28,1.57,1.63,1.74
2020111206,tarib,dsf,287.83,288.03,289.03,288.91,288.75,288.99,289.26
2020111206,tarib,lwo,0.00,282.05,284.97,287.89,290.68,292.70,293.11
2020111206,tarib,psf,1005.66,1004.99,1004.58,1005.12,1004.36,1003.84,1003.37
2020111206,tarib,rh,72.08,71.08,65.24,53.54,46.93,43.78,42.53
2020111206,tarib,slp,1017.54,1016.64,1016.18,1016.70,1015.83,1015.22,1014.74
2020111206,tarib,swi,9999.9,71.25,271.62,458.57,604.22,694.65,721.41
2020111206,tarib,tsf,292.92,293.36,295.77,298.87,300.89,302.31,303.10
2020111206,tarib,vpd,0.65,0.69,0.97,1.55,2.00,2.30,2.46
2020111206,xshb,dsf,286.66,287.02,287.31,288.59,288.86,289.28,289.27
2020111206,xshb,lwo,0.00,282.44,284.29,286.16,287.95,290.00,290.31
2020111206,xshb,psf,959.72,959.69,959.53,960.22,959.66,959.27,958.93
2020111206,xshb,rh,66.24,69.92,63.28,64.33,60.78,58.84,55.69
2020111206,xshb,slp,1016.83,1016.78,1016.39,1017.05,1016.27,1015.65,1015.15
2020111206,xshb,swi,9999.9,73.98,276.77,465.53,611.82,702.51,728.84
2020111206,xshb,tsf,293.05,292.56,294.46,295.54,296.74,297.72,298.60
2020111206,xshb,vpd,0.79,0.69,0.94,0.98,1.16,1.29,1.46
2020111207,shgb,dsf,290.77,289.84,289.74,289.97,289.92,290.42,290.59
2020111207,shgb,lwo,0.00,287.45,288.75,289.54,289.97,290.87,289.47
2020111207,shgb,psf,1017.09,1016.83,1016.04,1016.64,1015.86,1015.40,1015.13
2020111207,shgb,rh,78.73,64.90,58.96,54.98,52.90,52.52,54.80
2020111207,shgb,slp,1017.36,1016.96,1016.21,1016.79,1016.03,1015.59,1015.28
2020111207,shgb,swi,9999.9,266.73,453.88,600.08,691.30,719.80,681.74
2020111207,shgb,tsf,294.55,296.70,298.17,299.58,300.17,300.83,300.30
2020111207,shgb,vpd,0.55,1.03,1.32,1.57,1.70,1.78,1.64
2020111207,tarib,dsf,288.64,288.37,289.18,288.99,289.15,289.23,289.53
2020111207,tarib,lwo,0.00,286.69,289.64,290.90,291.67,292.96,291.76
2020111207,tarib,psf,1006.26,1004.83,1004.33,1004.72,1003.94,1003.44,1002.92
2020111207,tarib,rh,71.20,58.15,52.71,46.39,43.48,42.13,42.46
2020111207,tarib,slp,1018.10,1016.41,1015.82,1016.17,1015.30,1014.82,1014.27
2020111207,tarib,swi,9999.9,271.25,458.73,604.37,693.78,721.05,682.42
2020111207,tarib,tsf,293.96,296.94,299.41,301.34,302.60,303.22,303.42
2020111207,tarib,vpd,0.72,1.25,1.63,2.07,2.35,2.49,2.51
2020111207,xshb,dsf,287.60,288.44,288.50,289.16,289.10,289.26,288.75
2020111207,xshb,lwo,0.00,286.79,287.48,288.33,289.24,290.44,290.04
2020111207,xshb,psf,959.96,959.75,959.51,960.10,959.41,958.97,958.49
2020111207,xshb,rh,66.06,66.12,63.49,60.78,56.23,54.68,51.29
2020111207,xshb,slp,1016.92,1016.69,1016.28,1016.66,1015.71,1015.12,1014.52
2020111207,xshb,swi,9999.9,276.94,464.59,611.46,701.36,728.31,689.04
2020111207,xshb,tsf,294.07,294.94,295.65,297.06,298.26,298.89,299.40
2020111207,xshb,vpd,0.85,0.89,1.01,1.18,1.41,1.52,1.68
2020111208,shgb,dsf,290.98,290.11,290.45,290.57,290.71,291.15,291.27
2020111208,shgb,lwo,0.00,286.89,285.59,286.28,288.23,288.46,287.32
2020111208,shgb,psf,1017.30,1017.38,1016.68,1016.79,1015.62,1014.88,1014.29
2020111208,shgb,rh,75.80,59.83,58.31,54.23,53.47,56.33,59.84
2020111208,shgb,slp,1017.56,1017.48,1016.83,1016.90,1015.82,1015.06,1014.47
2020111208,shgb,swi,9999.9,452.40,597.24,687.95,716.22,679.44,581.30
2020111208,shgb,tsf,295.38,298.33,299.12,300.45,300.84,300.45,299.56
2020111208,shgb,vpd,0.66,1.30,1.42,1.68,1.75,1.60,1.40
2020111208,tarib,dsf,289.44,288.65,289.18,289.32,289.32,289.35,289.83
2020111208,tarib,lwo,0.00,287.59,287.87,287.87,288.87,290.05,289.77
2020111208,tarib,psf,1006.56,1005.22,1004.66,1004.66,1003.46,1002.62,1001.89
2020111208,tarib,rh,66.10,50.38,45.78,44.12,42.20,41.63,43.29
2020111208,tarib,slp,1018.32,1016.74,1016.10,1016.08,1014.83,1013.97,1013.26
2020111208,tarib,swi,9999.9,456.70,601.44,690.24,717.88,681.02,581.77
2020111208,tarib,tsf,295.98,299.59,301.77,302.55,303.30,303.56,303.42
2020111208,tarib,vpd,0.95,1.73,2.15,2.32,2.50,2.57,2.47
2020111208,xshb,dsf,288.49,289.08,289.39,289.31,289.21,290.05,289.66
2020111208,xshb,lwo,0.00,288.01,286.02,285.67,287.06,288.63,288.18
2020111208,xshb,psf,960.13,960.20,960.08,960.20,959.11,958.26,957.66
2020111208,xshb,rh,63.25,59.35,61.92,57.72,53.77,55.51,54.94
2020111208,xshb,slp,1016.82,1016.74,1016.67,1016.61,1015.32,1014.28,1013.65
2020111208,xshb,swi,9999.9,463.59,607.82,697.39,722.80,684.78,585.29
2020111208,xshb,tsf,295.70,297.35,297.00,298.06,299.11,299.49,299.24
2020111208,xshb,vpd,1.02,1.24,1.14,1.35,1.57,1.54,1.54
2020111209,shgb,dsf,291.24,290.20,290.51,290.62,290.82,291.18,291.38
2020111209,shgb,lwo,0.00,288.26,287.16,286.58,287.78,287.14,285.28
2020111209,shgb,psf,1017.06,1016.67,1015.89,1015.92,1015.29,1014.88,1014.39
2020111209,shgb,rh,72.90,55.59,55.45,53.95,54.52,58.11,62.23
2020111209,shgb,slp,1017.32,1016.78,1016.07,1016.04,1015.51,1015.09,1014.57
2020111209,shgb,swi,9999.9,597.46,687.96,716.04,679.38,581.08,430.43
2020111209,shgb,tsf,296.28,299.65,300.02,300.60,300.63,299.95,299.02
2020111209,shgb,vpd,0.78,1.56,1.60,1.71,1.69,1.49,1.27
2020111209,tarib,dsf,289.82,289.03,289.24,289.81,290.06,289.97,290.32
2020111209,tarib,lwo,0.00,289.02,289.74,288.57,288.99,283.48,287.18
